Segment_ID,DateTime,Segment_VAD_Emotion
67,2021-09-26 19:10:41+00:00,"{""valence"": 0.565511528822055, ""arousal"": 0.48152017543859654, ""dominance"": 0.5186126566416039, ""emotion"": [0.09210526315789473, 0.09210526315789473, 0.1631578947368421, 0.10263157894736842, 0.12894736842105264, 0.05263157894736842, 0.10263157894736842, 0.03684210526315789]}"
68,2021-10-07 20:00:13+00:00,"{""valence"": 0.52994708994709, ""arousal"": 0.46573247354497366, ""dominance"": 0.5092910052910052, ""emotion"": [0.144510582010582, 0.04265873015873015, 0.03571428571428571, 0.10383597883597884, 0.05555555555555555, 0.13657407407407407, 0.03571428571428571, 0.08101851851851852]}"
69,2021-10-16 03:26:00+00:00,"{""valence"": 0.5329010416666666, ""arousal"": 0.48607083333333334, ""dominance"": 0.5291927083333333, ""emotion"": [0.1375, 0.16666666666666666, 0.140625, 0.12187499999999998, 0.08333333333333333, 0.14583333333333331, 0.015625, 0.0125]}"
70,2021-10-24 20:54:09+00:00,"{""valence"": 0.5650857886904763, ""arousal"": 0.47537492559523803, ""dominance"": 0.49833296130952387, ""emotion"": [0.056249999999999994, 0.050074404761904764, 0.0546875, 0.030729166666666665, 0.015625, 0.1224702380952381, 0.04427083333333333, 0.056249999999999994]}"
71,2021-10-31 20:34:42+00:00,"{""valence"": 0.6731014492753623, ""arousal"": 0.4800500000000001, ""dominance"": 0.5677797101449276, ""emotion"": [0.05797101449275362, 0.0, 0.11304347826086956, 0.17391304347826086, 0.043478260869565216, 0.013043478260869565, 0.1391304347826087, 0.05797101449275362]}"
72,2021-11-11 20:38:17+00:00,"{""valence"": 0.6266613756613757, ""arousal"": 0.49204563492063486, ""dominance"": 0.5008115079365079, ""emotion"": [0.06349206349206349, 0.05555555555555555, 0.09907407407407408, 0.06481481481481483, 0.0, 0.05555555555555555, 0.046296296296296294, 0.11904761904761904]}"
73,2021-11-18 22:45:06+00:00,"{""valence"": 0.6022691511387164, ""arousal"": 0.46883126293995864, ""dominance"": 0.5397520703933747, ""emotion"": [0.04710144927536231, 0.05797101449275362, 0.03260869565217391, 0.06521739130434782, 0.03623188405797101, 0.12215320910973086, 0.0, 0.04710144927536231]}"
74,2021-11-24 18:17:37+00:00,"{""valence"": 0.6464175213675213, ""arousal"": 0.5018072649572649, ""dominance"": 0.5562307692307692, ""emotion"": [0.05641025641025642, 0.059829059829059825, 0.1252136752136752, 0.11196581196581196, 0.06666666666666667, 0.02564102564102564, 0.18076923076923074, 0.015384615384615385]}"
75,2021-11-27 00:49:22+00:00,"{""valence"": 0.5648441176470587, ""arousal"": 0.5430549019607842, ""dominance"": 0.5864990196078431, ""emotion"": [0.15882352941176472, 0.19803921568627453, 0.09803921568627451, 0.12352941176470589, 0.1392156862745098, 0.12941176470588234, 0.09803921568627451, 0.15882352941176472]}"
76,2021-12-02 00:18:43+00:00,"{""valence"": 0.6587228070175439, ""arousal"": 0.4697296992481203, ""dominance"": 0.5754904135338346, ""emotion"": [0.022869674185463658, 0.02412280701754386, 0.10921052631578948, 0.13596491228070173, 0.10087719298245615, 0.03289473684210526, 0.10964912280701752, 0.013157894736842105]}"
77,2021-12-05 23:54:45+00:00,"{""valence"": 0.5986354285714286, ""arousal"": 0.49451609523809525, ""dominance"": 0.5250718095238096, ""emotion"": [0.04476190476190475, 0.015714285714285715, 0.08171428571428571, 0.08504761904761905, 0.027999999999999997, 0.015714285714285715, 0.05371428571428571, 0.04276190476190476]}"
78,2021-12-14 19:51:40+00:00,"{""valence"": 0.5667492063492063, ""arousal"": 0.5123579365079365, ""dominance"": 0.5409785714285714, ""emotion"": [0.1357142857142857, 0.0484126984126984, 0.05777777777777778, 0.12063492063492062, 0.02222222222222222, 0.02619047619047619, 0.035555555555555556, 0.12285714285714285]}"
79,2021-12-18 06:01:20+00:00,"{""valence"": 0.6359583333333334, ""arousal"": 0.5138538888888889, ""dominance"": 0.6014716666666666, ""emotion"": [0.04666666666666666, 0.1, 0.09166666666666666, 0.1638888888888889, 0.05833333333333333, 0.024444444444444446, 0.08888888888888888, 0.07777777777777778]}"
80,2021-12-20 23:06:00+00:00,"{""valence"": 0.6453747412008283, ""arousal"": 0.47941287094547963, ""dominance"": 0.5767177363699103, ""emotion"": [0.01828847481021394, 0.022084195997239476, 0.06211180124223602, 0.11525189786059353, 0.015873015873015872, 0.040027605244996545, 0.04485852311939268, 0.02795031055900621]}"
81,2021-12-23 22:08:28+00:00,"{""valence"": 0.6624821428571429, ""arousal"": 0.46057883597883603, ""dominance"": 0.5359085978835979, ""emotion"": [0.08055555555555555, 0.025, 0.06812169312169311, 0.06018518518518518, 0.032407407407407406, 0.025, 0.11309523809523808, 0.025]}"
82,2021-12-30 03:05:44+00:00,"{""valence"": 0.6221927469135803, ""arousal"": 0.49185401234567894, ""dominance"": 0.5949557098765432, ""emotion"": [0.013888888888888888, 0.07129629629629629, 0.0470679012345679, 0.0933641975308642, 0.006172839506172839, 0.025, 0.09567901234567902, 0.018055555555555557]}"
83,2022-01-05 03:52:25+00:00,"{""valence"": 0.5294243055555555, ""arousal"": 0.44382638888888887, ""dominance"": 0.49661527777777786, ""emotion"": [0.14722222222222223, 0.14097222222222222, 0.13472222222222222, 0.06805555555555555, 0.0375, 0.21388888888888888, 0.0375, 0.18055555555555555]}"
84,2022-01-07 19:53:32+00:00,"{""valence"": 0.6432097069597071, ""arousal"": 0.487967032967033, ""dominance"": 0.5373855311355311, ""emotion"": [0.10714285714285714, 0.1474358974358974, 0.1474358974358974, 0.08333333333333333, 0.11538461538461539, 0.07692307692307693, 0.1282051282051282, 0.1758241758241758]}"
85,2022-01-13 22:42:12+00:00,"{""valence"": 0.6606336438923396, ""arousal"": 0.4311762939958591, ""dominance"": 0.5422566252587991, ""emotion"": [0.05403726708074534, 0.0525879917184265, 0.04244306418219461, 0.060559006211180114, 0.017391304347826087, 0.03809523809523809, 0.04389233954451346, 0.02360248447204969]}"
86,2022-01-14 22:05:36+00:00,"{""valence"": 0.6136379365079365, ""arousal"": 0.4925588888888888, ""dominance"": 0.5333723015873015, ""emotion"": [0.06452380952380951, 0.041666666666666664, 0.009523809523809523, 0.06738095238095237, 0.0484126984126984, 0.025, 0.02666666666666667, 0.175]}"
87,2022-01-15 22:07:31+00:00,"{""valence"": 0.5451077777777777, ""arousal"": 0.4743730687830688, ""dominance"": 0.5206366137566137, ""emotion"": [0.09333333333333332, 0.03407407407407407, 0.03925925925925926, 0.13814814814814816, 0.013333333333333334, 0.13074074074074074, 0.06333333333333332, 0.15407407407407409]}"
88,2022-01-22 03:42:28+00:00,"{""valence"": 0.6173733333333333, ""arousal"": 0.45988087301587305, ""dominance"": 0.5301225714285716, ""emotion"": [0.05333333333333333, 0.057999999999999996, 0.08571428571428572, 0.10071428571428571, 0.06, 0.06355555555555556, 0.065, 0.059111111111111114]}"
89,2022-01-27 23:40:59+00:00,"{""valence"": 0.42817202380952385, ""arousal"": 0.5984569444444444, ""dominance"": 0.4944126984126984, ""emotion"": [0.3333333333333333, 0.24444444444444444, 0.09999999999999999, 0.11666666666666665, 0.11527777777777777, 0.19305555555555554, 0.12083333333333333, 0.36527777777777776]}"
90,2022-01-30 20:57:47+00:00,"{""valence"": 0.5933920426065162, ""arousal"": 0.47104028822055133, ""dominance"": 0.503866290726817, ""emotion"": [0.07675438596491228, 0.13771929824561405, 0.06578947368421052, 0.06798245614035087, 0.006578947368421052, 0.11578947368421051, 0.09304511278195489, 0.07675438596491228]}"
91,2022-02-11 04:15:01+00:00,"{""valence"": 0.7127853174603177, ""arousal"": 0.4677220238095237, ""dominance"": 0.5511506944444445, ""emotion"": [0.03958333333333333, 0.06041666666666667, 0.09722222222222221, 0.0625, 0.06388888888888888, 0.022222222222222223, 0.12152777777777778, 0.020833333333333332]}"
92,2022-02-24 18:17:07+00:00,"{""valence"": 0.6391280701754386, ""arousal"": 0.4968298245614036, ""dominance"": 0.5913105263157895, ""emotion"": [0.021052631578947368, 0.028070175438596492, 0.14035087719298245, 0.09649122807017543, 0.10526315789473684, 0.07368421052631578, 0.18421052631578946, 0.008771929824561403]}"
93,2022-03-05 01:07:31+00:00,"{""valence"": 0.6621793650793651, ""arousal"": 0.45102222222222216, ""dominance"": 0.5660579365079366, ""emotion"": [0.03809523809523809, 0.0738095238095238, 0.27420634920634923, 0.16111111111111115, 0.031746031746031744, 0.049999999999999996, 0.11349206349206346, 0.03809523809523809]}"
94,2022-03-16 00:22:56+00:00,"{""valence"": 0.6059144444444445, ""arousal"": 0.41757206349206333, ""dominance"": 0.49080317460317474, ""emotion"": [0.030000000000000002, 0.036190476190476197, 0.19571428571428573, 0.13682539682539682, 0.030000000000000002, 0.04666666666666666, 0.11238095238095239, 0.043333333333333335]}"
95,2022-03-24 19:36:47+00:00,"{""valence"": 0.623639909297052, ""arousal"": 0.5064897392290251, ""dominance"": 0.5429826814058957, ""emotion"": [0.15238095238095237, 0.06071428571428572, 0.05513038548752834, 0.08140589569160997, 0.02806122448979592, 0.056632653061224496, 0.060997732426303845, 0.11845238095238095]}"
96,2022-03-28 19:32:48+00:00,"{""valence"": 0.6260333333333333, ""arousal"": 0.4705538847117795, ""dominance"": 0.5044766917293234, ""emotion"": [0.07456140350877193, 0.017543859649122806, 0.043859649122807015, 0.05513784461152881, 0.02631578947368421, 0.030701754385964907, 0.06641604010025064, 0.09649122807017543]}"
97,2022-04-10 21:28:15+00:00,"{""valence"": 0.5948663095238096, ""arousal"": 0.48486011904761905, ""dominance"": 0.5357017261904762, ""emotion"": [0.03339285714285715, 0.0943452380952381, 0.04714285714285714, 0.0963690476190476, 0.01, 0.06625, 0.06999999999999999, 0.0875]}"
98,2022-04-18 01:13:15+00:00,"{""valence"": 0.6078480392156861, ""arousal"": 0.4819180672268907, ""dominance"": 0.5140476190476191, ""emotion"": [0.09663865546218486, 0.08823529411764706, 0.01680672268907563, 0.08053221288515405, 0.09663865546218486, 0.19607843137254902, 0.1407563025210084, 0.05252100840336134]}"
99,2022-04-25 20:00:01+00:00,"{""valence"": 0.5854130102040818, ""arousal"": 0.49946879251700677, ""dominance"": 0.5503792517006802, ""emotion"": [0.0429421768707483, 0.03273809523809524, 0.06785714285714285, 0.08460884353741496, 0.0, 0.06845238095238095, 0.011904761904761904, 0.05654761904761905]}"
100,2022-05-01 03:25:42+00:00,"{""valence"": 0.6456049206349206, ""arousal"": 0.47300341269841273, ""dominance"": 0.5119631746031745, ""emotion"": [0.04444444444444444, 0.03888888888888888, 0.1388888888888889, 0.11388888888888889, 0.09722222222222222, 0.07063492063492062, 0.22341269841269842, 0.04285714285714285]}"
101,2022-05-09 20:02:31+00:00,"{""valence"": 0.5996845004668534, ""arousal"": 0.5487821661998131, ""dominance"": 0.5979958450046686, ""emotion"": [0.06470588235294118, 0.026470588235294117, 0.13944911297852475, 0.11003734827264239, 0.03454715219421101, 0.00980392156862745, 0.07376283846872082, 0.029411764705882353]}"
102,2022-05-17 04:53:44+00:00,"{""valence"": 0.5747229024943311, ""arousal"": 0.5016391156462584, ""dominance"": 0.5428225623582766, ""emotion"": [0.046031746031746035, 0.09365079365079365, 0.025396825396825397, 0.07142857142857142, 0.028571428571428574, 0.044444444444444446, 0.08492063492063491, 0.014285714285714287]}"
103,2022-05-25 04:58:20+00:00,"{""valence"": 0.5277748599439775, ""arousal"": 0.4906021708683474, ""dominance"": 0.5258674369747898, ""emotion"": [0.07212885154061624, 0.07773109243697478, 0.035364145658263305, 0.0861344537815126, 0.007352941176470588, 0.015756302521008403, 0.011764705882352941, 0.031512605042016806]}"
104,2022-05-27 02:39:30+00:00,"{""valence"": 0.5185897435897435, ""arousal"": 0.46246431623931616, ""dominance"": 0.5141706654456655, ""emotion"": [0.033424908424908424, 0.10329670329670329, 0.04304029304029304, 0.1274114774114774, 0.02380952380952381, 0.04945054945054945, 0.021978021978021976, 0.02564102564102564]}"
105,2022-05-27 18:27:31+00:00,"{""valence"": 0.5444122294372296, ""arousal"": 0.4774287878787879, ""dominance"": 0.5428314935064935, ""emotion"": [0.11233766233766235, 0.14047619047619045, 0.09177489177489177, 0.15854978354978352, 0.045454545454545456, 0.10854978354978356, 0.045454545454545456, 0.08062770562770562]}"
106,2022-05-28 10:25:22+00:00,"{""valence"": 0.6235425770308124, ""arousal"": 0.45918678804855273, ""dominance"": 0.580095238095238, ""emotion"": [0.063468720821662, 0.05170401493930905, 0.046568627450980386, 0.1611577964519141, 0.028921568627450978, 0.018207282913165267, 0.11085434173669467, 0.0196078431372549]}"
107,2022-05-30 13:08:08+00:00,"{""valence"": 0.5961697278911564, ""arousal"": 0.4597201814058957, ""dominance"": 0.5661428571428571, ""emotion"": [0.06989795918367347, 0.0822562358276644, 0.17080498866213153, 0.10005668934240364, 0.011904761904761904, 0.047619047619047616, 0.06037414965986394, 0.05119047619047619]}"
108,2022-05-31 19:04:07+00:00,"{""valence"": 0.6177311111111111, ""arousal"": 0.49047634920634925, ""dominance"": 0.6118060317460318, ""emotion"": [0.06857142857142857, 0.21412698412698414, 0.13460317460317459, 0.16126984126984126, 0.06793650793650793, 0.05904761904761904, 0.16952380952380952, 0.05523809523809524]}"
109,2022-06-01 19:43:13+00:00,"{""valence"": 0.6660157894736841, ""arousal"": 0.47107218045112775, ""dominance"": 0.5435532581453635, ""emotion"": [0.07080200501253132, 0.1269423558897243, 0.03508771929824561, 0.05664160401002506, 0.09085213032581453, 0.09135338345864662, 0.04824561403508772, 0.04824561403508772]}"
110,2022-06-03 02:14:21+00:00,"{""valence"": 0.5736056547619047, ""arousal"": 0.5129925595238095, ""dominance"": 0.5486986607142857, ""emotion"": [0.13020833333333331, 0.12872023809523808, 0.04538690476190476, 0.08258928571428571, 0.05059523809523809, 0.16666666666666669, 0.11830357142857144, 0.11979166666666667]}"
111,2022-06-07 01:53:29+00:00,"{""valence"": 0.503262987012987, ""arousal"": 0.5393837662337663, ""dominance"": 0.5412123376623376, ""emotion"": [0.20454545454545456, 0.22727272727272724, 0.16818181818181818, 0.11298701298701298, 0.10454545454545454, 0.23636363636363636, 0.2136363636363636, 0.18116883116883115]}"
112,2022-06-08 00:16:44+00:00,"{""valence"": 0.5911776785714287, ""arousal"": 0.43135982142857143, ""dominance"": 0.5026423611111112, ""emotion"": [0.05783730158730158, 0.07609126984126983, 0.09345238095238095, 0.07013888888888889, 0.09047619047619047, 0.03214285714285714, 0.10208333333333335, 0.007142857142857143]}"
113,2022-06-09 22:57:17+00:00,"{""valence"": 0.55170667989418, ""arousal"": 0.46910044642857146, ""dominance"": 0.47509796626984113, ""emotion"": [0.05844907407407407, 0.07250330687830688, 0.022569444444444444, 0.05572089947089947, 0.027199074074074073, 0.08217592592592592, 0.028935185185185185, 0.08217592592592592]}"
114,2022-06-17 19:31:20+00:00,"{""valence"": 0.5614029411764705, ""arousal"": 0.46366568627450977, ""dominance"": 0.5218509803921568, ""emotion"": [0.05784313725490196, 0.10784313725490194, 0.1, 0.10686274509803921, 0.034313725490196074, 0.08823529411764705, 0.053921568627450976, 0.041176470588235294]}"
115,2022-06-23 15:59:32+00:00,"{""valence"": 0.6175666666666666, ""arousal"": 0.5341007407407407, ""dominance"": 0.6118785185185185, ""emotion"": [0.09481481481481482, 0.13407407407407407, 0.1674074074074074, 0.09481481481481481, 0.05555555555555555, 0.02074074074074074, 0.13407407407407407, 0.028148148148148148]}"
116,2022-06-25 04:13:57+00:00,"{""valence"": 0.5559759585652443, ""arousal"": 0.5258796691403834, ""dominance"": 0.5443019480519481, ""emotion"": [0.08418367346938774, 0.1743197278911565, 0.1639455782312925, 0.19918058132343844, 0.06802721088435373, 0.11054421768707483, 0.17877241805813232, 0.10289115646258502]}"
117,2022-06-28 21:29:00+00:00,"{""valence"": 0.5966615079365081, ""arousal"": 0.5186376984126986, ""dominance"": 0.5733587301587302, ""emotion"": [0.10476190476190476, 0.10753968253968253, 0.10912698412698413, 0.126984126984127, 0.04404761904761904, 0.06388888888888888, 0.15833333333333333, 0.07619047619047618]}"
118,2022-07-01 11:57:13+00:00,"{""valence"": 0.5866899404761904, ""arousal"": 0.5212466666666666, ""dominance"": 0.5309071428571428, ""emotion"": [0.07589285714285714, 0.1625, 0.05333333333333333, 0.06553571428571428, 0.04214285714285714, 0.11666666666666665, 0.0688095238095238, 0.01]}"
119,2022-07-07 20:58:26+00:00,"{""valence"": 0.6759358225108226, ""arousal"": 0.4882785714285714, ""dominance"": 0.5705383116883115, ""emotion"": [0.020833333333333332, 0.042478354978354976, 0.06212121212121211, 0.14816017316017316, 0.04734848484848484, 0.027326839826839824, 0.14816017316017316, 0.03598484848484848]}"
120,2022-07-14 03:09:07+00:00,"{""valence"": 0.6281702380952381, ""arousal"": 0.48304155844155844, ""dominance"": 0.5680299783549784, ""emotion"": [0.04318181818181818, 0.06969696969696969, 0.10227272727272728, 0.1318181818181818, 0.0606060606060606, 0.0, 0.1590909090909091, 0.04967532467532467]}"
121,2022-07-25 18:51:56+00:00,"{""valence"": 0.6785308823529412, ""arousal"": 0.5384029411764706, ""dominance"": 0.6055803921568627, ""emotion"": [0.10637254901960783, 0.026470588235294117, 0.07352941176470588, 0.15637254901960784, 0.058823529411764705, 0.046078431372549015, 0.21323529411764705, 0.11666666666666667]}"
122,2022-08-01 20:21:13+00:00,"{""valence"": 0.5787851648351648, ""arousal"": 0.4632587912087913, ""dominance"": 0.5501954212454211, ""emotion"": [0.11538461538461539, 0.0989010989010989, 0.152014652014652, 0.13406593406593406, 0.10897435897435898, 0.0989010989010989, 0.14871794871794872, 0.16483516483516483]}"
123,2022-08-05 13:37:43+00:00,"{""valence"": 0.6703645833333335, ""arousal"": 0.46677780612244907, ""dominance"": 0.5419637755102041, ""emotion"": [0.026785714285714284, 0.02976190476190476, 0.04647108843537414, 0.08728741496598638, 0.04136904761904762, 0.02147108843537415, 0.10633503401360545, 0.008928571428571428]}"
124,2022-08-17 20:09:04+00:00,"{""valence"": 0.5895655172413793, ""arousal"": 0.5205785714285713, ""dominance"": 0.5536220032840722, ""emotion"": [0.0049261083743842365, 0.01354679802955665, 0.07101806239737274, 0.07504105090311988, 0.01354679802955665, 0.01354679802955665, 0.025041050903119862, 0.016420361247947456]}"
125,2022-08-24 20:09:35+00:00,"{""valence"": 0.5401127777777778, ""arousal"": 0.5025522222222222, ""dominance"": 0.5363727777777778, ""emotion"": [0.060000000000000005, 0.18666666666666668, 0.07722222222222223, 0.0661111111111111, 0.024444444444444446, 0.08722222222222221, 0.10833333333333334, 0.07333333333333333]}"
126,2022-08-30 19:24:54+00:00,"{""valence"": 0.5429465608465609, ""arousal"": 0.48152288359788364, ""dominance"": 0.4980712962962963, ""emotion"": [0.12883597883597883, 0.10238095238095238, 0.0, 0.04867724867724868, 0.037037037037037035, 0.09126984126984126, 0.12407407407407407, 0.09126984126984126]}"
127,2022-09-03 01:53:11+00:00,"{""valence"": 0.6869053030303031, ""arousal"": 0.4954090909090908, ""dominance"": 0.5854810606060606, ""emotion"": [0.0, 0.01515151515151515, 0.011363636363636364, 0.10984848484848485, 0.01515151515151515, 0.007575757575757575, 0.10984848484848485, 0.007575757575757575]}"
128,2022-09-13 01:33:59+00:00,"{""valence"": 0.6342611111111112, ""arousal"": 0.5276611111111111, ""dominance"": 0.5664777777777776, ""emotion"": [0.08333333333333333, 0.05, 0.15, 0.08333333333333333, 0.15, 0.06666666666666667, 0.15, 0.12222222222222222]}"
129,2022-09-22 00:32:36+00:00,"{""valence"": 0.6385533333333333, ""arousal"": 0.4774749999999999, ""dominance"": 0.5496383333333333, ""emotion"": [0.0, 0.01, 0.11166666666666666, 0.095, 0.05, 0.01, 0.12166666666666667, 0.008333333333333333]}"
130,2022-10-01 15:45:07+00:00,"{""valence"": 0.6010842857142857, ""arousal"": 0.4520395238095238, ""dominance"": 0.49441023809523815, ""emotion"": [0.03333333333333333, 0.05333333333333333, 0.08, 0.05071428571428571, 0.05571428571428571, 0.07476190476190477, 0.105, 0.05904761904761904]}"
131,2022-10-13 21:31:24+00:00,"{""valence"": 0.6232136684303351, ""arousal"": 0.45241575543797763, ""dominance"": 0.5361236037624926, ""emotion"": [0.04291593180482069, 0.02792475014697237, 0.04650205761316873, 0.05214579659024103, 0.022633744855967076, 0.06613756613756615, 0.06125808348030571, 0.027042915931804815]}"
132,2022-10-21 01:25:48+00:00,"{""valence"": 0.6837777777777779, ""arousal"": 0.4551888888888888, ""dominance"": 0.5092555555555556, ""emotion"": [0.036752136752136746, 0.023931623931623933, 0.07692307692307693, 0.22478632478632482, 0.057692307692307696, 0.0452991452991453, 0.20512820512820512, 0.027777777777777776]}"
133,2022-10-22 22:04:31+00:00,"{""valence"": 0.6242409257409258, ""arousal"": 0.5040214785214784, ""dominance"": 0.5248628038628039, ""emotion"": [0.08724608724608725, 0.0844988344988345, 0.13278388278388278, 0.10256410256410256, 0.038461538461538464, 0.06984681984681984, 0.08974358974358973, 0.043623043623043624]}"
134,2022-10-27 17:27:10+00:00,"{""valence"": 0.748293956043956, ""arousal"": 0.47333095238095246, ""dominance"": 0.6010650183150184, ""emotion"": [0.0, 0.015384615384615385, 0.12637362637362637, 0.1456043956043956, 0.0, 0.03076923076923077, 0.17838827838827837, 0.0]}"
